"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Kompas"	-0.331864496862141	0.0112167417316205	-0.397235210890739	0.056301872096709	-0.15751491913425	-0.136230089155108	-0.0688552528294052	-0.462733677040758	-0.403232639344195	0.253007919258539	-0.504006409075928	-0.553569529687609	-0.299161699634021	-0.368013189609421	-0.355659220968706	0.301070351601789	0.0930690562538658	-0.176977587061212
"Lacklu"	0.141777917372333	0.140020676849105	0.0899712199535981	-0.103079796399091	-0.147406699994847	0.0597177243579484	-0.0972477609839661	-0.361160717377278	-0.185951925747674	0.342852562506918	-2.30175157622205e-05	0.0904808519340268	-0.33206311105112	-0.225478816226116	-0.230109047968989	0.645007975195646	0.369743009300744	0.924929904358679
"Cybjad"	-0.192463294105269	-0.179406582853669	-0.281300980143351	-0.05176191378026	-0.0939244411337187	-0.240830370404666	-0.220673296136788	-0.507922639493244	-0.442919300053737	0.568254081931645	-0.475756206177919	-0.756840709157167	-0.344541616687037	-0.305113583320409	-0.149023480336377	-0.0841210431946203	-0.593567062480855	0.560092955878053
"Wicano"	-0.380351341961964	0.166825558017076	-0.339250491829023	0.162919766184512	-0.0804084161279869	-0.0552829967545103	0.0651534419062528	-0.374550216659298	-0.531976502216013	0.64800175010116	-0.528042505288265	0.140762559564956	-0.380449216910382	-0.452566063241012	-0.388250967512251	0.256189334014609	-0.129851360303375	-0.153731301196972
"Pickud"	-0.0636379767398866	0.0757235754149349	-0.0750477776418356	0.0879912797591566	-0.0567418856878071	0.0401533480074466	-0.0475246043487781	-0.413664339773845	-0.203031205233772	0.468012550023432	-0.110098614565981	-0.104127983407493	-0.112026189950209	-0.142888702367762	-0.151222696982592	0.597191680824069	0.0373598369834037	0.431593213672747
"Canalb"	-0.19673510439467	0.085645719734278	-0.181346256888094	-0.0331267298710438	-0.212463185935817	0.0494396098803959	0.116347766593519	-0.33846289058775	-0.277752417973894	0.605730522657818	-0.377828632629148	-0.323353065436535	-0.21618537201889	-0.424030640923864	-0.407739553360338	0.186913800969069	0.198696093735198	0.389621919941539
"Ogapar"	-0.345012681680492	0.375467078128022	-0.101312282823848	-0.013601696608275	-0.149335796836049	-0.479148415339433	0.13911959275509	-0.512619266399943	-0.257605910899191	0.0169007129087255	0.246094113120515	0.960670073044185	-0.361315631411154	-0.297597456723881	-0.245695415053387	0.509406633097969	-0.284163557480246	0.189044200647983
"Meygui"	0.0779228704013585	0.201955679617765	-0.0559875889345007	0.0603208881705121	-0.0408430496164368	0.0137483723087316	0.1352440641289	-0.544773877064321	-0.236341761755609	0.710276461362852	-0.292636688240338	0.493589116181218	-0.163686117107466	-0.304138972018972	-0.309969958353874	-0.066078442391853	0.122401576793137	0.378540157272694
"Debhan"	-0.0536627669183991	0.137758413949749	-0.0366756260956155	0.258656422771109	-0.135066958738233	0.104485234297394	0.0920977350625492	-0.256305236030992	-0.19427511755741	0.45904284992635	-0.271061550751964	0.350861025078159	0.0350203761148884	-0.301118054918205	-0.403551916755549	0.235424977239502	-0.322453615982067	0.480479731800079
"Babino"	0.108270965775243	0.0268491534075856	0.0386141226982974	-0.183129276616887	-0.0831663312950121	-0.0646110583836906	-0.104092406506508	-0.252531926011837	-0.101417283921844	0.180427858311766	-0.151166630783006	0.595261226848828	-0.0677735413160444	-0.145703753382253	-0.104788788247744	-0.266061321628513	-0.2879472978628	0.717513468974648
"Spapas"	0.043668917626404	0.0875496886775476	-0.0270474012120292	0.178043762046059	-0.0424475908456976	0.0596564929576908	0.113828436431916	-0.313952994641366	-0.161177835476524	0.9319386030327	-0.430720549772936	-0.228541482775871	-0.0811122018449935	-0.293300910473432	-0.271493911698174	0.0481454387191641	-0.102584121372966	0.8245706889491
"Lodelo"	-0.214787640472822	-0.11970161365175	-0.238278897251129	-0.39527920927972	-0.27326119577036	-0.105807989150545	-0.100642837159748	-0.46743627490015	-0.40382525795297	0.283165535568969	-0.368338162135002	-0.37976499728354	-0.170619296229768	-0.34208139672374	-0.352687833791172	0.447473317562556	-0.0172975051926918	0.321938398163844
"Ascrub"	-0.219801163278158	0.242175990007295	0.080175415859817	-0.0257614087624706	-0.333313488209278	-0.506618445829748	0.129391017090292	-0.246817234162588	-0.151324473945389	0.339178504176399	0.78123158144977	2.56542912240766	-0.481475207955883	-0.511932589436714	-0.604090284425078	0.567376196133503	0.112117415344403	1.93859487849313
"Hanval"	-0.22186694522642	-0.075993458910297	0.0747567939735563	-0.208772265737815	-0.150916043271616	0.114035211958448	-0.159003591884147	-0.269901323057205	-0.248124552628997	1.20148823881594	-0.727100546373904	-1	-0.388202814805791	-0.357766840663975	-0.338771142969533	0.976747946598722	2.52259633120474	0.892102886030042
"Nadful"	0.0255821007934408	0.0534992822405355	0.326648026299616	-0.0336129490603097	-0.243556727358344	0.262090622735916	-0.00771272050726397	-0.226029318286133	0.0562048148680692	0.251413037095172	0.640403894536178	1.42297558700743	-0.46007164074373	-0.478949766722981	-0.523382810862962	-0.120166943202712	-0.154575273450432	1.06616980862639
